CV_ID,CV_Category,Top_JD_Categories,Match_Scores,Top_Score,cv_skills,jd_skills,Missing_Skills
Java Developer,Java Developer,"['Data Engineer.31', 'Data Engineer.20', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.26']","[0.60784566, 0.58769625, 0.5819546, 0.5787457, 0.57463163]",0.60784566,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.31', 'Data Engineer.20', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.26']","[0.60784566, 0.58769625, 0.5819546, 0.5787457, 0.57463163]",0.60784566,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.31', 'Data Engineer.20', 'Data Analyst.5', 'Data Scientist.263', 'Data Engineer.26']","[0.60784566, 0.58769625, 0.5819546, 0.5787457, 0.57463163]",0.60784566,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.31', 'Data Engineer.2', 'Data Engineer.20', 'Data Engineer.80']","[0.6844787, 0.6662811, 0.6620792, 0.6509011, 0.6455181]",0.6844787,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.75', 'Data Engineer.20', 'Data Engineer.31', 'Data Engineer.1', 'Data Engineer.36']","[0.6779219, 0.6614317, 0.65500027, 0.64906514, 0.64192575]",0.6779219,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.83', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.263', 'Data Engineer.80']","[0.6085397, 0.58775526, 0.58252615, 0.5710068, 0.5627714]",0.6085397,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Analyst.5', 'Data Engineer.75', 'Data Analyst.13', 'Data Engineer.80']","[0.48981482, 0.4747598, 0.45382762, 0.45086342, 0.45033774]",0.48981482,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Scientist.27', 'Data Analyst.5', 'Data Engineer.31']","[0.56982636, 0.5653856, 0.5517081, 0.5458492, 0.5346344]",0.56982636,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.2', 'Data Engineer.31', 'Data Engineer.88', 'Data Engineer.20', 'Data Scientist.263']","[0.6299718, 0.5808697, 0.5697094, 0.56643, 0.5651897]",0.6299718,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Engineer.45', 'Data Analyst.5', 'Data Engineer.2', 'Data Engineer.31']","[0.43910077, 0.42731637, 0.42108756, 0.416304, 0.40889105]",0.43910077,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Analyst.5', 'Data Engineer.2', 'Data Engineer.75', 'Data Scientist.27', 'Data Engineer.1']","[0.59474415, 0.5919684, 0.58486503, 0.5810734, 0.5748328]",0.59474415,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
